timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,date,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day_of_week,month,aqi_change_rate,aqi_rolling_24h,target_aqi_next_1d,target_aqi_next_2d,target_aqi_next_3d
1775588400,3,217.91,0.0,2.71,91.66,1.52,25.89,98.53,4.14,2026-04-07 19:00:00,20.0,51,7.3,19,1,4,-1.0,3.4166666666666665,4.0,4.0,4.0
1775592000,3,220.9,0.0,2.67,85.02,1.54,26.73,97.18,4.06,2026-04-07 20:00:00,19.4,57,17.6,20,1,4,0.0,3.375,4.0,4.0,4.0
1775595600,3,217.38,0.0,2.51,81.06,1.72,27.3,99.02,3.89,2026-04-07 21:00:00,17.6,74,14.7,21,1,4,0.0,3.3333333333333335,4.0,4.0,4.0
1775599200,4,207.23,0.0,2.2,81.91,2.38,27.06,101.77,3.56,2026-04-07 22:00:00,16.9,81,12.8,22,1,4,1.0,3.3333333333333335,4.0,4.0,4.0
1775602800,4,214.02,0.0,2.15,80.59,2.33,28.22,104.83,3.39,2026-04-07 23:00:00,16.5,84,11.3,23,1,4,0.0,3.3333333333333335,4.0,4.0,4.0
1775606400,4,226.93,0.0,2.08,80.33,2.15,30.18,109.32,2.77,2026-04-08 00:00:00,16.1,89,10.0,0,2,4,0.0,3.3333333333333335,4.0,4.0,4.0
1775610000,4,239.71,0.0,1.97,81.26,2.13,31.74,113.33,2.38,2026-04-08 01:00:00,15.9,90,8.8,1,2,4,0.0,3.375,4.0,4.0,4.0
1775613600,4,259.9,0.02,2.08,80.63,2.06,33.87,117.98,2.26,2026-04-08 02:00:00,16.6,87,10.8,2,2,4,0.0,3.4166666666666665,4.0,4.0,4.0
1775617200,4,283.21,0.18,1.97,81.45,2.07,36.55,125.46,2.32,2026-04-08 03:00:00,18.5,78,10.6,3,2,4,0.0,3.4166666666666665,4.0,4.0,4.0
1775620800,4,305.53,0.26,1.52,88.1,2.16,40.48,138.05,2.59,2026-04-08 04:00:00,21.0,67,10.1,4,2,4,0.0,3.4166666666666665,4.0,4.0,4.0
1775624400,4,312.57,0.21,1.08,95.38,2.08,44.69,149.29,2.68,2026-04-08 05:00:00,23.4,57,9.4,5,2,4,0.0,3.4166666666666665,4.0,4.0,4.0
1775628000,4,310.4,0.16,0.86,103.21,2.04,48.95,159.53,2.61,2026-04-08 06:00:00,25.5,48,9.4,6,2,4,0.0,3.4166666666666665,4.0,4.0,4.0
1775631600,3,190.49,0.09,0.51,129.11,2.62,23.97,87.61,1.6,2026-04-08 07:00:00,27.1,39,7.8,7,2,4,-1.0,3.4166666666666665,4.0,4.0,4.0
1775635200,3,157.47,0.07,0.43,135.12,2.06,16.62,64.07,1.2,2026-04-08 08:00:00,28.2,32,4.5,8,2,4,0.0,3.4166666666666665,3.0,4.0,4.0
1775638800,3,152.04,0.07,0.45,137.39,1.94,15.99,61.71,1.11,2026-04-08 09:00:00,28.8,27,4.2,9,2,4,0.0,3.4166666666666665,3.0,4.0,4.0
1775642400,4,153.02,0.07,0.52,141.9,1.98,16.35,62.1,1.12,2026-04-08 10:00:00,29.1,25,6.0,10,2,4,1.0,3.4583333333333335,3.0,4.0,4.0
1775646000,4,155.07,0.07,0.61,144.38,2.09,16.72,61.79,1.22,2026-04-08 11:00:00,29.0,25,7.9,11,2,4,0.0,3.5,3.0,4.0,4.0
1775649600,4,157.8,0.07,0.77,146.41,2.17,16.85,60.31,1.39,2026-04-08 12:00:00,28.3,23,7.2,12,2,4,0.0,3.5416666666666665,3.0,4.0,4.0
1775653200,4,168.98,0.05,1.27,142.92,2.3,18.24,64.36,1.96,2026-04-08 13:00:00,25.6,35,6.1,13,2,4,0.0,3.5833333333333335,3.0,4.0,3.0
1775656800,3,188.76,0.0,1.94,134.88,2.42,20.95,73.74,2.8,2026-04-08 14:00:00,22.4,40,6.6,14,2,4,-1.0,3.5833333333333335,4.0,4.0,4.0
1775660400,3,209.28,0.0,2.3,128.66,2.57,23.92,83.74,3.68,2026-04-08 15:00:00,21.5,43,3.9,15,2,4,0.0,3.5833333333333335,4.0,4.0,4.0
1775664000,3,220.52,0.0,2.47,121.65,2.77,26.43,92.39,4.2,2026-04-08 16:00:00,20.0,48,5.1,16,2,4,0.0,3.5833333333333335,4.0,4.0,4.0
1775667600,4,226.87,0.0,2.49,115.64,2.85,28.97,101.42,3.98,2026-04-08 17:00:00,19.1,52,6.1,17,2,4,1.0,3.625,4.0,4.0,4.0
1775671200,4,226.22,0.0,2.36,109.18,2.71,31.06,108.7,3.51,2026-04-08 18:00:00,19.5,55,4.0,18,2,4,0.0,3.625,4.0,4.0,4.0
1775674800,4,216.51,0.0,2.07,99.92,2.16,32.21,111.13,2.93,2026-04-08 19:00:00,19.0,58,5.0,19,2,4,0.0,3.6666666666666665,4.0,4.0,4.0
1775678400,4,214.34,0.0,1.96,90.87,1.5,33.63,115.03,2.71,2026-04-08 20:00:00,18.2,62,5.5,20,2,4,0.0,3.7083333333333335,4.0,4.0,4.0
1775682000,4,216.42,0.0,1.99,83.29,1.0,35.07,120.8,2.73,2026-04-08 21:00:00,17.6,66,6.1,21,2,4,0.0,3.75,4.0,4.0,4.0
1775685600,4,218.52,0.0,1.97,76.86,0.71,36.21,126.08,2.62,2026-04-08 22:00:00,17.2,66,8.4,22,2,4,0.0,3.75,4.0,4.0,4.0
1775689200,4,221.36,0.0,1.88,72.34,0.52,37.55,130.19,2.41,2026-04-08 23:00:00,17.1,61,9.6,23,2,4,0.0,3.75,4.0,4.0,4.0
1775692800,4,226.01,0.0,1.83,67.91,0.41,38.83,132.26,2.35,2026-04-09 00:00:00,17.5,68,10.6,0,3,4,0.0,3.75,4.0,4.0,4.0
1775696400,4,225.98,0.0,1.6,70.52,0.69,38.91,136.12,2.71,2026-04-09 01:00:00,17.4,71,8.7,1,3,4,0.0,3.75,4.0,4.0,4.0
1775700000,4,235.96,0.02,1.76,68.82,0.94,39.59,138.83,3.13,2026-04-09 02:00:00,18.1,73,12.2,2,3,4,0.0,3.75,4.0,4.0,4.0
1775703600,4,246.22,0.17,1.72,68.28,1.16,40.75,145.19,3.44,2026-04-09 03:00:00,20.3,70,12.5,3,3,4,0.0,3.75,4.0,4.0,4.0
1775707200,4,249.14,0.25,1.36,79.62,1.45,42.29,160.91,3.46,2026-04-09 04:00:00,23.1,60,13.7,4,3,4,0.0,3.75,4.0,4.0,4.0
1775710800,4,249.01,0.19,0.97,89.59,1.64,44.25,169.19,3.45,2026-04-09 05:00:00,25.7,49,15.1,5,3,4,0.0,3.75,4.0,4.0,4.0
1775714400,4,250.95,0.13,0.71,97.52,1.79,47.3,176.04,3.52,2026-04-09 06:00:00,28.0,41,12.9,6,3,4,0.0,3.75,4.0,4.0,4.0
1775718000,4,191.43,0.07,0.43,129.69,2.63,31.49,127.6,2.14,2026-04-09 07:00:00,29.7,32,7.4,7,3,4,0.0,3.7916666666666665,4.0,4.0,4.0
1775721600,3,161.88,0.06,0.35,134.46,2.06,22.7,93.51,1.52,2026-04-09 08:00:00,30.7,28,5.0,8,3,4,-1.0,3.7916666666666665,4.0,4.0,4.0
1775725200,3,152.74,0.05,0.34,134.61,1.71,20.57,85.55,1.35,2026-04-09 09:00:00,30.9,27,4.4,9,3,4,0.0,3.7916666666666665,4.0,4.0,4.0
1775728800,3,150.08,0.05,0.36,136.29,1.56,20.24,84.86,1.3,2026-04-09 10:00:00,31.0,27,3.3,10,3,4,0.0,3.75,4.0,4.0,4.0
1775732400,3,148.18,0.05,0.39,136.27,1.45,20.32,86.34,1.29,2026-04-09 11:00:00,30.8,26,2.8,11,3,4,0.0,3.7083333333333335,4.0,4.0,4.0
1775736000,3,146.63,0.04,0.44,135.96,1.37,20.44,88.44,1.3,2026-04-09 12:00:00,30.4,28,4.7,12,3,4,0.0,3.6666666666666665,4.0,4.0,4.0
1775739600,3,149.52,0.02,0.59,134.2,1.32,21.65,95.73,1.47,2026-04-09 13:00:00,28.1,36,7.4,13,3,4,0.0,3.625,4.0,3.0,3.0
1775743200,4,155.71,0.0,0.78,130.06,1.28,23.68,105.24,1.71,2026-04-09 14:00:00,25.2,40,8.2,14,3,4,1.0,3.6666666666666665,4.0,4.0,3.0
1775746800,4,162.13,0.0,0.85,126.02,1.22,25.54,111.77,1.83,2026-04-09 15:00:00,24.3,43,12.3,15,3,4,0.0,3.7083333333333335,4.0,4.0,3.0
1775750400,4,165.32,0.0,0.89,120.63,1.11,27.26,116.83,1.81,2026-04-09 16:00:00,22.8,47,7.6,16,3,4,0.0,3.75,4.0,4.0,3.0
1775754000,4,173.63,0.0,0.92,117.77,1.03,30.66,128.7,1.83,2026-04-09 17:00:00,20.9,54,6.3,17,3,4,0.0,3.75,4.0,4.0,3.0
1775757600,4,182.18,0.0,0.92,114.82,0.93,34.7,141.01,1.86,2026-04-09 18:00:00,20.9,57,7.6,18,3,4,0.0,3.75,4.0,4.0,4.0
1775761200,4,184.63,0.0,0.87,111.89,0.84,37.16,146.87,1.83,2026-04-09 19:00:00,22.3,49,9.7,19,3,4,0.0,3.75,4.0,4.0,4.0
1775764800,4,189.75,0.0,0.89,108.63,0.77,38.88,147.66,1.92,2026-04-09 20:00:00,21.7,50,11.2,20,3,4,0.0,3.75,4.0,4.0,4.0
1775768400,4,192.77,0.0,0.9,105.88,0.74,39.66,147.05,2.07,2026-04-09 21:00:00,21.0,54,8.8,21,3,4,0.0,3.75,4.0,4.0,4.0
1775772000,4,195.69,0.0,0.97,98.83,0.66,40.16,141.53,2.32,2026-04-09 22:00:00,20.1,56,11.0,22,3,4,0.0,3.75,4.0,4.0,4.0
1775775600,4,201.9,0.0,1.1,89.88,0.55,41.55,140.75,2.63,2026-04-09 23:00:00,19.6,57,10.7,23,3,4,0.0,3.75,4.0,4.0,4.0
1775779200,4,208.85,0.0,1.22,83.09,0.46,43.48,148.4,2.95,2026-04-10 00:00:00,19.6,58,9.1,0,4,4,0.0,3.75,4.0,4.0,4.0
1775782800,4,215.39,0.0,1.32,78.48,0.44,45.35,160.48,3.33,2026-04-10 01:00:00,18.9,61,8.9,1,4,4,0.0,3.75,4.0,4.0,4.0
1775786400,4,225.4,0.01,1.48,75.85,0.51,47.08,173.3,3.55,2026-04-10 02:00:00,19.7,60,10.1,2,4,4,0.0,3.75,4.0,4.0,4.0
1775790000,4,233.61,0.11,1.44,76.8,0.63,48.2,185.42,3.66,2026-04-10 03:00:00,22.1,55,10.1,3,4,4,0.0,3.75,4.0,4.0,4.0
1775793600,4,228.98,0.17,1.1,85.7,0.81,47.81,195.76,3.6,2026-04-10 04:00:00,24.5,46,11.9,4,4,4,0.0,3.75,4.0,4.0,5.0
1775797200,4,220.83,0.14,0.8,90.96,0.89,47.18,195.57,3.55,2026-04-10 05:00:00,26.7,39,11.1,5,4,4,0.0,3.75,4.0,4.0,5.0
1775800800,4,205.48,0.1,0.59,98.81,1.01,45.86,194.74,3.58,2026-04-10 06:00:00,28.7,35,9.6,6,4,4,0.0,3.75,4.0,4.0,5.0
1775804400,4,167.91,0.07,0.47,128.06,2.18,36.33,162.59,2.62,2026-04-10 07:00:00,30.6,30,8.7,7,4,4,0.0,3.75,4.0,4.0,4.0
1775808000,4,151.97,0.06,0.39,133.5,2.16,31.85,137.21,1.99,2026-04-10 08:00:00,31.9,26,9.2,8,4,4,0.0,3.7916666666666665,4.0,4.0,4.0
1775811600,4,144.07,0.05,0.36,134.18,2.02,29.69,123.65,1.76,2026-04-10 09:00:00,32.9,22,10.8,9,4,4,0.0,3.8333333333333335,4.0,4.0,3.0
1775815200,4,142.69,0.05,0.36,136.75,2.0,28.8,114.11,1.63,2026-04-10 10:00:00,33.3,22,12.5,10,4,4,0.0,3.875,4.0,4.0,3.0
1775818800,4,143.84,0.04,0.39,136.26,1.94,29.17,110.44,1.61,2026-04-10 11:00:00,33.0,23,11.8,11,4,4,0.0,3.9166666666666665,4.0,4.0,3.0
1775822400,4,146.52,0.03,0.46,135.48,1.9,29.87,108.88,1.62,2026-04-10 12:00:00,31.8,27,5.8,12,4,4,0.0,3.9583333333333335,4.0,4.0,3.0
1775826000,4,154.22,0.02,0.78,131.02,1.9,31.26,109.1,1.91,2026-04-10 13:00:00,29.8,41,2.4,13,4,4,0.0,4.0,3.0,3.0,3.0
1775829600,4,168.22,0.0,1.27,123.11,1.91,33.07,112.54,2.45,2026-04-10 14:00:00,27.7,39,1.3,14,4,4,0.0,4.0,4.0,3.0,3.0
1775833200,4,182.68,0.0,1.61,116.59,1.96,34.86,117.79,2.93,2026-04-10 15:00:00,25.7,44,6.3,15,4,4,0.0,4.0,4.0,3.0,3.0
1775836800,4,189.52,0.0,1.68,111.1,1.99,35.82,121.45,3.2,2026-04-10 16:00:00,24.6,47,7.7,16,4,4,0.0,4.0,4.0,3.0,3.0
1775840400,4,193.82,0.0,1.61,110.58,2.29,37.45,125.94,3.33,2026-04-10 17:00:00,24.1,47,10.0,17,4,4,0.0,4.0,4.0,3.0,4.0
1775844000,4,194.33,0.0,1.47,115.32,2.93,39.72,131.51,3.37,2026-04-10 18:00:00,24.4,48,11.0,18,4,4,0.0,4.0,4.0,4.0,4.0
1775847600,4,191.99,0.0,1.25,123.68,3.58,41.51,134.63,3.37,2026-04-10 19:00:00,24.4,49,8.5,19,4,4,0.0,4.0,4.0,4.0,4.0
1775851200,4,193.72,0.0,1.22,124.87,3.59,41.29,128.76,3.48,2026-04-10 20:00:00,23.1,54,2.4,20,4,4,0.0,4.0,4.0,4.0,4.0
1775854800,4,192.15,0.0,1.21,122.26,3.15,38.47,118.8,3.6,2026-04-10 21:00:00,24.0,46,14.6,21,4,4,0.0,4.0,4.0,4.0,4.0
1775858400,4,188.17,0.0,1.24,116.18,2.49,34.63,108.62,3.77,2026-04-10 22:00:00,22.8,55,19.9,22,4,4,0.0,4.0,4.0,4.0,4.0
1775862000,4,188.56,0.0,1.31,109.28,1.98,33.24,105.94,4.08,2026-04-10 23:00:00,21.8,63,17.2,23,4,4,0.0,4.0,4.0,4.0,4.0
1775865600,4,190.54,0.0,1.35,102.32,1.63,33.68,108.74,4.43,2026-04-11 00:00:00,21.5,69,15.4,0,5,4,0.0,4.0,4.0,4.0,4.0
1775869200,4,193.53,0.0,1.39,94.88,1.44,35.14,114.72,4.68,2026-04-11 01:00:00,20.9,70,9.8,1,5,4,0.0,4.0,4.0,4.0,4.0
1775872800,4,203.7,0.01,1.61,89.79,1.47,37.6,124.81,4.91,2026-04-11 02:00:00,21.6,69,11.5,2,5,4,0.0,4.0,4.0,4.0,4.0
1775876400,4,217.04,0.12,1.66,87.35,1.58,40.55,137.15,5.05,2026-04-11 03:00:00,23.4,62,11.8,3,5,4,0.0,4.0,4.0,4.0,4.0
1775880000,4,227.5,0.19,1.33,89.68,1.71,44.08,153.0,5.0,2026-04-11 04:00:00,25.5,56,9.5,4,5,4,0.0,4.0,4.0,5.0,4.0
1775883600,4,235.0,0.16,0.93,95.03,1.82,48.17,169.81,4.87,2026-04-11 05:00:00,27.7,48,8.1,5,5,4,0.0,4.0,4.0,5.0,4.0
1775887200,4,241.67,0.12,0.71,101.2,1.93,53.24,187.46,4.82,2026-04-11 06:00:00,30.3,40,6.8,6,5,4,0.0,4.0,4.0,5.0,4.0
1775890800,4,210.96,0.08,0.54,125.96,3.24,47.17,168.78,3.3,2026-04-11 07:00:00,32.3,33,3.1,7,5,4,0.0,4.0,4.0,4.0,5.0
1775894400,4,192.43,0.08,0.51,132.36,3.32,42.21,146.3,2.42,2026-04-11 08:00:00,33.7,25,7.3,8,5,4,0.0,4.0,4.0,4.0,5.0
1775898000,4,185.15,0.08,0.54,136.21,3.57,40.41,135.0,2.09,2026-04-11 09:00:00,34.3,20,11.7,9,5,4,0.0,4.0,4.0,3.0,5.0
1775901600,4,173.87,0.08,0.59,141.46,3.65,36.22,117.38,1.64,2026-04-11 10:00:00,34.3,20,12.4,10,5,4,0.0,4.0,4.0,3.0,4.0
1775905200,4,166.38,0.07,0.65,143.48,3.48,33.16,105.28,1.48,2026-04-11 11:00:00,34.0,20,12.0,11,5,4,0.0,4.0,4.0,3.0,4.0
1775908800,4,161.78,0.06,0.77,144.04,3.17,30.81,97.55,1.47,2026-04-11 12:00:00,32.8,23,10.3,12,5,4,0.0,4.0,4.0,3.0,4.0
1775912400,3,167.21,0.04,1.2,138.38,2.88,30.5,96.35,1.92,2026-04-11 13:00:00,30.0,37,5.2,13,5,4,-1.0,3.9583333333333335,3.0,3.0,4.0
1775916000,4,182.6,0.01,1.9,128.72,2.64,31.68,100.07,2.67,2026-04-11 14:00:00,28.0,33,2.8,14,5,4,1.0,3.9583333333333335,3.0,3.0,4.0
1775919600,4,199.34,0.0,2.35,121.23,2.38,32.88,105.17,3.3,2026-04-11 15:00:00,25.8,34,8.3,15,5,4,0.0,3.9583333333333335,3.0,3.0,4.0
1775923200,4,210.38,0.0,2.55,111.94,2.13,33.55,107.99,3.75,2026-04-11 16:00:00,25.0,31,8.7,16,5,4,0.0,3.9583333333333335,3.0,3.0,4.0
1775926800,4,222.54,0.0,2.73,102.71,1.94,34.38,110.85,4.1,2026-04-11 17:00:00,23.3,36,7.6,17,5,4,0.0,3.9583333333333335,3.0,4.0,4.0
1775930400,4,231.67,0.0,2.89,93.85,1.71,34.65,113.0,4.35,2026-04-11 18:00:00,23.0,40,7.2,18,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775934000,4,233.01,0.0,2.91,85.39,1.46,34.06,112.96,4.36,2026-04-11 19:00:00,22.6,45,7.4,19,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775937600,4,233.49,0.0,2.89,80.86,1.3,33.43,112.25,4.37,2026-04-11 20:00:00,21.3,52,6.3,20,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775941200,4,231.34,0.0,2.84,79.6,1.22,32.47,110.36,4.44,2026-04-11 21:00:00,20.3,58,6.6,21,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775944800,4,214.3,0.0,2.42,86.06,1.4,30.32,107.99,4.13,2026-04-11 22:00:00,19.7,63,7.3,22,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775948400,4,206.45,0.0,2.25,86.22,1.48,29.27,105.27,4.08,2026-04-11 23:00:00,19.5,66,7.8,23,5,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775952000,4,203.84,0.0,2.19,83.35,1.39,29.08,105.55,4.17,2026-04-12 00:00:00,20.3,68,8.4,0,6,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775955600,4,199.76,0.0,2.15,78.8,1.25,28.87,106.89,4.24,2026-04-12 01:00:00,19.3,74,6.7,1,6,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775959200,4,201.29,0.03,2.39,75.47,1.2,29.24,111.37,4.39,2026-04-12 02:00:00,20.9,69,5.6,2,6,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775962800,4,204.58,0.24,2.21,75.24,1.21,30.05,119.11,4.59,2026-04-12 03:00:00,23.7,60,6.8,3,6,4,0.0,3.9583333333333335,4.0,4.0,4.0
1775966400,4,206.45,0.33,1.72,80.6,1.25,31.7,129.42,4.69,2026-04-12 04:00:00,26.6,51,6.9,4,6,4,0.0,3.9583333333333335,5.0,4.0,5.0
1775970000,4,206.36,0.24,1.2,89.48,1.36,34.13,137.32,4.67,2026-04-12 05:00:00,29.3,42,5.7,5,6,4,0.0,3.9583333333333335,5.0,4.0,5.0
1775973600,4,204.35,0.17,0.91,101.2,1.79,37.73,145.46,4.67,2026-04-12 06:00:00,31.7,36,4.9,6,6,4,0.0,3.9583333333333335,5.0,4.0,5.0
1775977200,4,153.83,0.1,0.64,146.93,5.65,26.93,100.78,1.78,2026-04-12 07:00:00,33.5,29,5.5,7,6,4,0.0,3.9583333333333335,4.0,5.0,4.0
1775980800,4,137.21,0.07,0.44,147.63,3.59,20.89,77.46,1.15,2026-04-12 08:00:00,34.6,22,8.4,8,6,4,0.0,3.9583333333333335,4.0,5.0,3.0
1775984400,4,131.72,0.06,0.4,145.41,2.69,19.02,71.03,1.04,2026-04-12 09:00:00,35.0,20,9.2,9,6,4,0.0,3.9583333333333335,3.0,5.0,3.0
1775988000,4,130.89,0.06,0.41,145.48,2.18,18.22,68.87,1.09,2026-04-12 10:00:00,35.0,19,8.9,10,6,4,0.0,3.9583333333333335,3.0,4.0,3.0
1775991600,4,131.63,0.06,0.47,144.21,1.82,18.01,69.52,1.27,2026-04-12 11:00:00,34.6,19,7.8,11,6,4,0.0,3.9583333333333335,3.0,4.0,3.0
1775995200,4,133.71,0.06,0.6,143.08,1.53,18.11,71.77,1.47,2026-04-12 12:00:00,33.4,23,4.0,12,6,4,0.0,3.9583333333333335,3.0,4.0,3.0
1775998800,3,143.35,0.05,1.03,137.36,1.38,19.26,77.16,2.03,2026-04-12 13:00:00,30.7,36,3.9,13,6,4,-1.0,3.9583333333333335,3.0,4.0,4.0
1776002400,3,161.87,0.01,1.77,127.08,1.34,21.11,83.91,2.8,2026-04-12 14:00:00,27.5,33,5.2,14,6,4,0.0,3.9166666666666665,3.0,4.0,4.0
1776006000,3,182.13,0.0,2.26,118.15,1.31,22.94,89.78,3.38,2026-04-12 15:00:00,26.1,35,4.4,15,6,4,0.0,3.875,3.0,4.0,4.0
1776009600,3,193.84,0.0,2.4,107.75,1.32,24.26,93.32,3.62,2026-04-12 16:00:00,24.9,38,4.0,16,6,4,0.0,3.8333333333333335,3.0,4.0,4.0
1776013200,3,202.54,0.0,2.38,99.74,1.38,25.93,98.66,3.73,2026-04-12 17:00:00,24.2,40,5.1,17,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776016800,4,206.1,0.0,2.32,92.56,1.44,27.6,105.19,3.83,2026-04-12 18:00:00,23.7,44,5.6,18,6,4,1.0,3.7916666666666665,4.0,4.0,4.0
1776020400,4,202.03,0.0,2.17,85.54,1.42,29.05,112.31,3.86,2026-04-12 19:00:00,22.3,51,6.7,19,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776024000,4,200.56,0.0,2.14,80.34,1.4,31.02,121.38,4.0,2026-04-12 20:00:00,21.5,54,6.3,20,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776027600,4,199.06,0.0,2.19,76.0,1.35,33.03,130.09,4.28,2026-04-12 21:00:00,21.8,52,2.7,21,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776031200,4,196.5,0.0,2.23,71.48,1.24,34.61,136.2,4.6,2026-04-12 22:00:00,21.4,54,0.4,22,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776034800,4,195.17,0.0,2.18,67.94,1.12,36.5,144.82,4.82,2026-04-12 23:00:00,20.7,55,0.9,23,6,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776038400,4,192.42,0.0,2.04,64.0,0.97,38.72,154.87,4.82,2026-04-13 00:00:00,20.3,62,4.0,0,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776042000,4,188.26,0.0,1.9,59.51,0.84,40.34,163.38,4.65,2026-04-13 01:00:00,19.6,68,5.8,1,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776045600,4,189.05,0.03,1.87,55.32,0.76,42.07,172.13,4.24,2026-04-13 02:00:00,21.4,63,7.6,2,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776049200,4,191.6,0.19,1.61,54.54,0.73,43.84,182.55,3.99,2026-04-13 03:00:00,24.8,54,6.0,3,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776052800,5,184.22,0.2,1.08,72.53,0.91,45.71,209.58,3.7,2026-04-13 04:00:00,28.5,42,4.8,4,0,4,1.0,3.8333333333333335,4.0,5.0,5.0
1776056400,5,184.77,0.16,0.8,83.17,0.96,47.18,213.65,3.93,2026-04-13 05:00:00,31.9,32,4.9,5,0,4,0.0,3.875,4.0,5.0,5.0
1776060000,5,192.08,0.14,0.71,93.72,1.02,50.03,218.9,4.48,2026-04-13 06:00:00,34.7,24,6.0,6,0,4,0.0,3.9166666666666665,4.0,5.0,5.0
1776063600,4,142.19,0.05,0.31,127.39,1.02,33.73,156.02,1.76,2026-04-13 07:00:00,36.5,17,7.4,7,0,4,-1.0,3.9166666666666665,5.0,4.0,4.0
1776067200,4,125.3,0.04,0.24,127.17,0.8,23.89,101.43,0.95,2026-04-13 08:00:00,37.3,16,7.1,8,0,4,0.0,3.9166666666666665,5.0,3.0,4.0
1776070800,3,121.14,0.04,0.26,123.37,0.67,20.77,82.71,0.84,2026-04-13 09:00:00,37.8,16,5.4,9,0,4,-1.0,3.875,5.0,3.0,4.0
1776074400,3,122.29,0.05,0.32,122.0,0.6,19.75,74.36,0.9,2026-04-13 10:00:00,38.0,16,3.7,10,0,4,0.0,3.8333333333333335,4.0,3.0,4.0
1776078000,3,124.2,0.06,0.44,119.77,0.58,19.51,70.6,1.03,2026-04-13 11:00:00,37.8,16,1.7,11,0,4,0.0,3.7916666666666665,4.0,3.0,3.0
1776081600,3,126.11,0.06,0.62,117.39,0.64,19.58,69.12,1.15,2026-04-13 12:00:00,36.7,38,0.6,12,0,4,0.0,3.75,4.0,3.0,3.0
1776085200,3,135.92,0.05,1.14,110.91,0.81,20.94,72.65,1.65,2026-04-13 13:00:00,33.8,34,3.3,13,0,4,0.0,3.75,4.0,4.0,3.0
1776088800,3,155.76,0.01,2.0,101.1,1.01,23.3,80.35,2.44,2026-04-13 14:00:00,30.5,34,10.0,14,0,4,0.0,3.75,4.0,4.0,3.0
1776092400,3,178.34,0.0,2.62,93.0,1.22,25.89,89.8,3.06,2026-04-13 15:00:00,29.2,31,9.8,15,0,4,0.0,3.75,4.0,4.0,3.0
1776096000,3,191.83,0.0,2.78,86.57,1.34,28.0,98.89,3.38,2026-04-13 16:00:00,28.1,33,12.1,16,0,4,0.0,3.75,4.0,4.0,3.0
1776099600,4,201.03,0.0,2.71,82.86,1.44,30.32,107.55,3.55,2026-04-13 17:00:00,27.6,33,11.8,17,0,4,1.0,3.7916666666666665,4.0,4.0,3.0
1776103200,4,206.9,0.0,2.71,78.82,1.44,32.07,113.26,3.83,2026-04-13 18:00:00,26.7,36,11.9,18,0,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776106800,4,199.46,0.0,2.48,74.04,1.29,31.95,114.37,4.09,2026-04-13 19:00:00,27.2,34,12.7,19,0,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776110400,4,199.33,0.0,2.45,67.1,1.12,32.28,113.47,4.43,2026-04-13 20:00:00,26.2,36,13.2,20,0,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776114000,4,203.35,0.0,2.48,61.35,0.98,32.93,114.59,4.73,2026-04-13 21:00:00,25.3,39,14.1,21,0,4,0.0,3.7916666666666665,4.0,4.0,3.0
1776117600,4,208.79,0.0,2.61,55.01,0.86,33.64,115.04,4.78,2026-04-13 22:00:00,24.6,43,14.1,22,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776121200,4,215.3,0.0,2.71,49.61,0.77,34.84,117.48,4.69,2026-04-13 23:00:00,24.1,48,13.9,23,0,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776124800,4,221.5,0.0,2.74,46.49,0.73,36.13,122.4,4.67,2026-04-14 00:00:00,23.9,51,15.8,0,1,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776128400,4,222.08,0.0,2.56,47.59,0.89,37.11,130.83,4.73,2026-04-14 01:00:00,23.4,53,15.4,1,1,4,0.0,3.7916666666666665,4.0,4.0,4.0
1776132000,4,231.02,0.04,2.63,47.86,1.2,38.73,137.28,4.75,2026-04-14 02:00:00,24.1,52,16.4,2,1,4,0.0,3.7916666666666665,4.0,4.0,4.0
